,Indonesia (IDR),Malaysia (MYR),Thailand (THB),Filipina (PHP)
Ticker,IDRUSD=X,MYRUSD=X,THBUSD=X,PHPUSD=X
Date,,,,
2013-02-05,0.00010370538802817464,0.3241070806980133,0.03361005708575249,0.024700505658984184
2013-02-06,0.00010364949412178248,0.32302871346473694,0.033612314611673355,0.02466638758778572
2013-02-07,0.000103283382486552,0.32373982667922974,0.03360666707158089,0.02461295947432518
2013-02-08,0.00010345540795242414,0.32302871346473694,0.0335807129740715,0.024622658267617226
2013-02-11,0.00010403175110695884,0.32299742102622986,0.03415533900260925,0.02462932839989662
2013-02-12,0.0001042415970005095,0.3232584595680237,0.0335199274122715,0.024634789675474167
2013-02-13,0.00010397496225778013,0.32409659028053284,0.03356493264436722,0.024637216702103615
2013-02-14,0.00010396631842013448,0.3239181339740753,0.03352779522538185,0.02465604804456234
2013-02-15,0.00010382491745986044,0.32360365986824036,0.03352779522538185,0.024668212980031967
2013-02-18,0.00010368066432420164,0.3229556977748871,0.03420674800872803,0.024703556671738625
2013-02-19,0.00010359903535572812,0.32262226939201355,0.033453766256570816,0.024657264351844788
2013-02-20,0.00010336023842683062,0.32327932119369507,0.03351318836212158,0.024679170921444893
2013-02-21,0.00010356791608501226,0.3217192590236664,0.03351430967450142,0.024668212980031967
2013-02-22,0.00010336451668990776,0.32276806235313416,0.03356155380606651,0.024592986330389977
2013-02-25,0.00010326311166863889,0.32299742102622986,0.03428179770708084,0.024622658267617226
2013-02-26,0.00010334421676816419,0.32268473505973816,0.03354129195213318,0.024651184678077698
2013-02-27,0.00010332179226679727,0.323060005903244,0.03356831148266792,0.02460932731628418
2013-02-28,0.00010354861296946183,0.3234257102012634,0.03356718271970749,0.02460932731628418
2013-03-01,0.00010380120511399582,0.3233838975429535,0.03360666707158089,0.024670647457242012
2013-03-04,0.00010403175110695884,0.32193678617477417,0.033625878393650055,0.02465057745575905
2013-03-05,0.0001033324733725749,0.322549432516098,0.033552542328834534,0.02459903620183468
2013-03-06,0.00010347896750317886,0.3223830461502075,0.033625878393650055,0.024597221985459328
2013-03-07,0.00010353253310313448,0.32263270020484924,0.03358522430062294,0.02461417391896248
2013-03-08,0.00010347789066145197,0.3223415017127991,0.03367910534143448,0.024652400985360146
2013-03-11,0.00010403175110695884,0.3216882348060608,0.034085486084222794,0.02464086003601551
2013-03-12,0.00010342759196646512,0.3225806653499603,0.033684778958559036,0.024644503369927406
2013-03-13,0.00010343400936108083,0.3220093548297882,0.033837512135505676,0.024682825431227684
2013-03-14,0.00010350038792239502,0.3216261565685272,0.03376895189285278,0.024700505658984184
2013-03-15,0.00010337626736145467,0.3207389712333679,0.03377693518996239,0.024683434516191483
2013-03-18,0.00010335062688682228,0.3194071650505066,0.03411339223384857,0.024720046669244766
2013-03-19,0.00010327911149943247,0.3206464350223541,0.03390749916434288,0.02469135820865631
2013-03-20,0.00010327697964385152,0.32059502601623535,0.03422313556075096,0.02467125467956066
2013-03-21,0.00010314382234355435,0.32061558961868286,0.03437252715229988,0.02460024505853653
2013-03-22,0.00010305878095095977,0.3216571807861328,0.03429943323135376,0.02460872009396553
2013-03-25,0.00010403175110695884,0.3230808973312378,0.03508402407169342,0.02452964521944523
2013-03-26,0.00010303966701030731,0.3233316242694855,0.034178685396909714,0.024549515917897224
2013-03-27,0.00010306940384907648,0.32283058762550354,0.03414251282811165,0.024430762976408005
2013-03-28,0.00010314807877875865,0.3231748640537262,0.03416584059596062,0.024568215012550354
2013-03-29,0.00010321409354219213,0.3232479989528656,0.03414251282811165,0.024568215012550354
2013-04-01,0.00010403175110695884,0.3303164541721344,0.0348772294819355,0.024563990533351898
2013-04-02,0.00010293360537616536,0.3241596221923828,0.034989502280950546,0.02450980432331562
2013-04-03,0.00010301313159288839,0.32498130202293396,0.03403444215655327,0.024569420143961906
2013-04-04,0.0001028997139655985,0.3249918818473816,0.034102924168109894,0.02450079657137394
2013-04-05,0.00010288065823260695,0.3256692588329315,0.03419037163257599,0.0242972020059824
2013-04-08,0.00010279288107994944,0.3270004391670227,0.03503486141562462,0.02420194074511528
2013-04-09,0.00010289124475093558,0.32966306805610657,0.03426535055041313,0.024275967851281166
2013-04-10,0.00010319490684196353,0.33039283752441406,0.034518469125032425,0.024341560900211334
2013-04-11,0.00010350466618547216,0.3298261761665344,0.03443051874637604,0.02451220713555813
2013-04-12,0.00010336665582144633,0.3289690315723419,0.034473247826099396,0.024470219388604164
2013-04-15,0.00010326844494557008,0.32913142442703247,0.03440801054239273,0.024242423474788666
2013-04-16,0.00010326950723538175,0.32925063371658325,0.03441156446933746,0.024333860725164413
2013-04-17,0.00010321941954316571,0.33026188611984253,0.03455425053834915,0.02423419989645481
2013-04-18,0.00010329617362003773,0.33606666326522827,0.0347222238779068,0.024311380460858345
2013-04-19,0.00010325351468054578,0.3297826647758484,0.03519267961382866,0.024310199543833733
2013-04-22,0.00010322048183297738,0.32833173871040344,0.03562522307038307,0.0243854857981205
2013-04-23,0.00010321301670046523,0.327450156211853,0.03486750274896622,0.024294253438711166
2013-04-24,0.00010314914106857032,0.3283425271511078,0.034719809889793396,0.02422245964407921
2013-04-25,0.00010321196168661118,0.3296087384223938,0.034574560821056366,0.02428894117474556
2013-04-26,0.0001032055588439107,0.32985880970954895,0.03430766984820366,0.024304289370775223
2013-04-29,0.00010403175110695884,0.33005478978157043,0.034934498369693756,0.024304289370775223
2013-04-30,0.00010318319982616231,0.3290664553642273,0.03420323505997658,0.024370035156607628
2013-05-01,0.00010315552935935557,0.3290339410305023,0.034196216613054276,0.024355197325348854
2013-05-02,0.0001031459541991353,0.3280947506427765,0.034099433571100235,0.024359943345189095
2013-05-03,0.0001030057028401643,0.32985880970954895,0.03396739065647125,0.02447620965540409
2013-05-06,0.00010403175110695884,0.3362022638320923,0.034518469125032425,0.024491794407367706
2013-05-07,0.00010303330782335252,0.335649311542511,0.03383064270019531,0.02449839562177658
2013-05-08,0.00010303330782335252,0.33788350224494934,0.03383178636431694,0.02454349212348461
2013-05-09,0.00010303966701030731,0.3366323411464691,0.034874800592660904,0.024588149040937424
2013-05-10,0.00010307152842869982,0.3349747061729431,0.033887963742017746,0.024562781676650047
2013-05-13,0.00010299721907358617,0.33409059047698975,0.03427122160792351,0.02438191883265972
2013-05-14,0.00010300039866706356,0.33508697152137756,0.03374958038330078,0.0243546012789011
2013-05-15,0.00010300677240593359,0.3333333432674408,0.033670034259557724,0.024372411891818047
2013-05-16,0.0001028997139655985,0.3324136435985565,0.033655304461717606,0.024296613410115242
2013-05-17,0.00010287536861142144,0.33123549818992615,0.033665500581264496,0.024311380460858345
2013-05-20,0.00010276435932610184,0.3321486711502075,0.03353678807616234,0.02433682233095169
2013-05-21,0.00010279921843903139,0.3315869867801666,0.03358973562717438,0.02433563768863678
2013-05-22,0.00010272952204104513,0.33130136132240295,0.03361796587705612,0.024324389174580574
2013-05-23,0.00010270208440488204,0.32988059520721436,0.03345824405550957,0.0242924802005291
2013-05-24,0.00010262725845677778,0.32988059520721436,0.033436987549066544,0.024030376225709915
2013-05-27,0.00010262725845677778,0.3307097256183624,0.034069228917360306,0.024089999496936798
2013-05-28,0.00010245691373711452,0.32912060618400574,0.03352104872465134,0.024076659232378006
2013-05-29,0.00010241914424113929,0.32503411173820496,0.033254630863666534,0.023917721584439278
2013-05-30,0.00010232377098873258,0.3256480395793915,0.03314441069960594,0.023598263040184975
2013-05-31,0.00010226830636383966,0.3229348361492157,0.033220384269952774,0.02371072955429554
2013-06-03,0.00010403175110695884,0.3229869604110718,0.03370975703001022,0.024243012070655823
2013-06-04,0.0001022850556182675,0.3234780430793762,0.03299132362008095,0.023988869041204453
2013-06-05,0.00010235518857371062,0.3246753215789795,0.032847195863723755,0.023997504264116287
2013-06-06,0.00010242963617201895,0.3247280418872833,0.03276003152132034,0.02385723777115345
2013-06-07,0.00010241179552394897,0.32346758246421814,0.03275466710329056,0.023788567632436752
2013-06-10,0.00010241179552394897,0.3199385702610016,0.033208247274160385,0.023788567632436752
2013-06-11,0.00010241179552394897,0.31801557540893555,0.03250869736075401,0.023788567632436752
2013-06-12,0.00010241179552394897,0.3196624517440796,0.03232688829302788,0.023788567632436752
2013-06-13,0.00010171595204155892,0.31957051157951355,0.032321665436029434,0.023291565477848053
2013-06-14,0.00010147648572456092,0.3212748169898987,0.03257753700017929,0.02331654541194439
2013-06-17,0.00010403175110695884,0.3195500671863556,0.033436987549066544,0.023414816707372665
2013-06-18,0.00010142708197236061,0.31727901101112366,0.03264773264527321,0.023383062332868576
2013-06-19,0.00010124326217919588,0.317621648311615,0.0324128121137619,0.023191632702946663
2013-06-20,0.00010121252125827596,0.312969446182251,0.03227055445313454,0.02329101972281933
2013-06-21,0.00010103663225891069,0.3152386248111725,0.032121289521455765,0.022912131622433662
2013-06-24,0.00010403175110695884,0.31079062819480896,0.032091397792100906,0.02283105067908764
2013-06-25,0.00010099173960043117,0.31432703137397766,0.03222376108169556,0.022853486239910126
2013-06-26,0.00010109179129358381,0.31242188811302185,0.032242465764284134,0.023135831579566002
2013-06-27,0.00010105297405971214,0.31527841091156006,0.03216571733355522,0.023113371804356575
2013-06-28,0.00010103867680300027,0.31681662797927856,0.03214090317487717,0.023143861442804337
2013-07-01,0.00010403175110695884,0.3163255751132965,0.03276754915714264,0.023255813866853714
2013-07-02,0.00010102846863446757,0.3158559799194336,0.03235408291220665,0.023237979039549828
2013-07-03,0.00010097745689563453,0.3141788840293884,0.03231644257903099,0.02317228727042675
2013-07-04,0.00010090104478877038,0.31431713700294495,0.03222791478037834,0.023062730208039284
2013-07-05,0.00010089798888657242,0.31385350227355957,0.032208193093538284,0.023104827851057053
2013-07-08,0.00010082677908940241,0.311847060918808,0.03264240175485611,0.023064859211444855
2013-07-09,0.00010073740122606978,0.3140999376773834,0.031853221356868744,0.022943148389458656
2013-07-10,0.00010071710858028382,0.3147128224372864,0.03202664479613304,0.02308722399175167
2013-07-11,0.00010065019887406379,0.31588590145111084,0.03213677182793617,0.02307496964931488
2013-07-12,0.00010032102727564052,0.3152287006378174,0.03216571733355522,0.023156188428401947
2013-07-15,0.00010403175110695884,0.3137255012989044,0.032766472548246384,0.02310963161289692
2013-07-16,0.00010010811820393428,0.3138633370399475,0.032160546630620956,0.02307230979204178
2013-07-17,9.993004641728476e-05,0.31362709403038025,0.0322331078350544,0.02313690073788166
2013-07-18,9.983028576243669e-05,0.31335192918777466,0.032302871346473694,0.0231422558426857
2013-07-19,9.968101949198171e-05,0.3133126497268677,0.032263267785310745,0.02309522219002247
2013-07-22,0.00010403175110695884,0.3147227168083191,0.032958704978227615,0.023121386766433716
2013-07-23,9.963136108126491e-05,0.31492096185684204,0.03235408291220665,0.023194322362542152
2013-07-24,9.831874922383577e-05,0.31403088569641113,0.03239496052265167,0.023211011663079262
2013-07-25,9.705910633783787e-05,0.31307724118232727,0.03223519027233124,0.023182490840554237
2013-07-26,9.765625145519152e-05,0.3120514154434204,0.032240383327007294,0.0230717770755291
2013-07-29,9.738046355778351e-05,0.31035658717155457,0.03280194103717804,0.023097356781363487
2013-07-30,9.761811816133559e-05,0.3094059228897095,0.03210994601249695,0.023156724870204926
2013-07-31,9.761811816133559e-05,0.30836597084999084,0.03201844170689583,0.023100556805729866
2013-08-01,9.756097279023379e-05,0.30868008732795715,0.03201331943273544,0.02307337336242199
2013-08-02,9.75419461610727e-05,0.30721965432167053,0.031943779438734055,0.02298903465270996
2013-08-05,9.971083636628464e-05,0.30973178148269653,0.03264986351132393,0.022933149710297585
2013-08-06,9.750390017870814e-05,0.30831843614578247,0.031900979578495026,0.02304784767329693
2013-08-07,9.74943905021064e-05,0.3075408935546875,0.031866416335105896,0.02308775670826435
2013-08-08,9.74943905021064e-05,0.3075314462184906,0.031867433339357376,0.022889580577611923
2013-08-09,9.750390017870814e-05,0.3075408935546875,0.03209345415234566,0.022952625527977943
2013-08-12,9.744689305080101e-05,0.30810943245887756,0.03202664479613304,0.022952625527977943
2013-08-13,9.700261580292135e-05,0.3071253001689911,0.03202151879668236,0.02289639413356781
2013-08-14,9.701203089207411e-05,0.30562347173690796,0.03201126679778099,0.0228806771337986
2013-08-15,9.74184149526991e-05,0.30541813373565674,0.032016392797231674,0.02290216088294983
2013-08-16,9.62463891482912e-05,0.30541813373565674,0.03202151879668236,0.022836264222860336
2013-08-19,9.515653073322028e-05,0.3045808970928192,0.032573290169239044,0.022912131622433662
2013-08-20,9.377344395034015e-05,0.30433061718940735,0.031853221356868744,0.022912131622433662
2013-08-21,9.383503493154421e-05,0.30405303835868835,0.031628552824258804,0.022912131622433662
2013-08-22,9.304922423325479e-05,0.3023431599140167,0.03132734075188637,0.022797739133238792
2013-08-23,9.267840505344793e-05,0.3031772971153259,0.03125879168510437,0.022694777697324753
2013-08-26,9.0867790277116e-05,0.30289262533187866,0.03145544230937958,0.022673167288303375
2013-08-27,9.244707325706258e-05,0.30050787329673767,0.03127932548522949,0.02266956865787506
2013-08-28,9.176837920676917e-05,0.3001650869846344,0.031118718907237053,0.022474436089396477
2013-08-29,9.160025365417823e-05,0.30231574177742004,0.0311109721660614,0.02249060943722725
2013-08-30,9.167583630187437e-05,0.3045159578323364,0.0311439149081707,0.022513901814818382
2013-09-02,9.1785223048646e-05,0.305866539478302,0.03161955252289772,0.022424038499593735
2013-09-03,9.132420382229611e-05,0.30453452467918396,0.031191514804959297,0.02262648195028305
2013-09-04,9.060432785190642e-05,0.3049059212207794,0.0311129093170166,0.022538259625434875
2013-09-05,9.011444490170106e-05,0.3028375804424286,0.031101297587156296,0.022646980360150337
2013-09-06,9.010632493300363e-05,0.30066144466400146,0.0309310220181942,0.02245677076280117
2013-09-09,8.968610200099647e-05,0.3039698600769043,0.031029880046844482,0.022591212764382362
2013-09-10,8.983111911220476e-05,0.3055020868778229,0.031185677275061607,0.022611645981669426
2013-09-11,8.92060634214431e-05,0.30704042315483093,0.031164297834038734,0.022946305572986603
2013-09-12,8.835483458824456e-05,0.30538082122802734,0.031344033777713776,0.022982165217399597
2013-09-13,8.832362073007971e-05,0.3041270077228546,0.03158460184931755,0.022939464077353477
2013-09-16,8.918219828046858e-05,0.3042287826538086,0.03151988983154297,0.023034043610095978
2013-09-17,8.811349107418209e-05,0.3082614243030548,0.03150400146842003,0.023034576326608658
2013-09-18,8.758868352742866e-05,0.3095017075538635,0.03156167268753052,0.023036697879433632
2013-09-19,8.734386938158423e-05,0.3180863857269287,0.032052308320999146,0.023102158680558205
2013-09-20,8.884940325515345e-05,0.3162655234336853,0.03222895413637161,0.023214783519506454
2013-09-23,8.83002212503925e-05,0.3126954436302185,0.03290014714002609,0.02324500121176243
2013-09-24,8.758868352742866e-05,0.31111940741539,0.03210479021072388,0.023167992010712624
2013-09-25,8.738967153476551e-05,0.3106072247028351,0.031934600323438644,0.02305741421878338
2013-09-26,8.728288230486214e-05,0.31120654940605164,0.031979531049728394,0.023022906854748726
2013-09-27,8.731336856726557e-05,0.31013521552085876,0.032045118510723114,0.023133154958486557
2013-09-30,8.656509453430772e-05,0.30724799633026123,0.03256268426775932,0.02307071164250374
2013-10-01,8.656509453430772e-05,0.309559166431427,0.0320153683423996,0.023061666637659073
2013-10-02,8.713837451068684e-05,0.3101833164691925,0.03207698464393616,0.023097356781363487
2013-10-03,8.693384006619453e-05,0.3133420944213867,0.032016392797231674,0.02318410575389862
2013-10-04,8.695651922607794e-05,0.3145643472671509,0.031986694782972336,0.023250408470630646
2013-10-07,8.710801193956286e-05,0.3138338029384613,0.03248124197125435,0.023220714181661606
2013-10-08,,0.3131066560745239,,
2013-10-09,8.703977800905704e-05,0.31320470571517944,0.03193765506148338,0.023233121261000633
2013-10-10,8.692628762219101e-05,0.3135877549648285,0.031819771975278854,0.02318679355084896
2013-10-11,8.723719656700268e-05,0.3147425353527069,0.03189487382769585,0.023226644843816757
2013-10-14,9.270418377127498e-05,0.314594030380249,0.03191829100251198,0.023193784058094025
2013-10-15,8.82067542988807e-05,0.31460389494895935,0.03200921788811684,0.023240679875016212
2013-10-16,8.819119830150157e-05,0.31546735763549805,0.031995903700590134,0.023177657276391983
2013-10-17,8.819119830150157e-05,0.3179245889186859,0.03204820305109024,0.02320670150220394
2013-10-18,8.847208664519712e-05,0.3169974088668823,0.03225181996822357,0.023285597562789917
2013-10-21,9.295408381149173e-05,0.3158958852291107,0.03222687542438507,0.023220714181661606
2013-10-22,8.84407854755409e-05,0.31525853276252747,0.032144006341695786,0.023183031007647514
2013-10-23,8.877841173671186e-05,0.3162955343723297,0.03224662318825722,0.02316960133612156
2013-10-24,8.893632184481248e-05,0.3168065845966339,0.0321037583053112,0.023250408470630646
2013-10-25,8.98634098120965e-05,0.31831926107406616,0.0321078822016716,0.023212626576423645
2013-10-28,0.00010403175110695884,0.31880640983581543,0.03223934397101402,0.02327638305723667
2013-10-29,9.070294618140906e-05,0.3180358111858368,0.032222721725702286,0.023288309574127197
2013-10-30,9.029345528688282e-05,0.317965030670166,0.03220922872424126,0.023234199732542038
2013-10-31,8.971023635240272e-05,0.3165959417819977,0.03216882050037384,0.02320454828441143
2013-11-01,8.892841287888587e-05,0.31556692719459534,0.03210066631436348,0.02319486066699028
2013-11-04,8.843297109706327e-05,0.31544747948646545,0.03263814002275467,0.023122990503907204
2013-11-05,8.82846288732253e-05,0.3154374957084656,0.03202459588646889,0.02314171940088272
2013-11-06,8.826125122141093e-05,0.31469300389289856,0.031998977065086365,0.023156188428401947
2013-11-07,8.78734645084478e-05,0.31430724263191223,0.03202357143163681,0.023103758692741394
2013-11-08,8.800492651062086e-05,0.3147623538970947,0.031910140067338943,0.023179806768894196
2013-11-11,0.00010403175110695884,0.3127443194389343,0.032313309609889984,0.02315458096563816
2013-11-12,8.671522664371878e-05,0.3116818368434906,0.03165658935904503,0.022993262857198715
2013-11-13,8.646779315313324e-05,0.3125292956829071,0.03164757415652275,0.022906359285116196
2013-11-14,8.637816063128412e-05,0.31297925114631653,0.03179245814681053,0.022928418591618538
2013-11-15,8.684324711794034e-05,0.31227555871009827,0.03167564049363136,0.02300913631916046
2013-11-18,0.00010403175110695884,0.31422826647758484,0.03231644257903099,0.0230165496468544
2013-11-19,8.616975537734106e-05,0.31547731161117554,0.03168366849422455,0.022995905950665474
2013-11-20,8.64304238348268e-05,0.3132734000682831,0.03166460990905762,0.02303086221218109
2013-11-21,8.599191642133519e-05,0.3122170567512512,0.03155071660876274,0.02289639413356781
2013-11-22,8.566044562030584e-05,0.3114779591560364,0.03143764287233353,0.02286236733198166
2013-11-25,0.00010403175110695884,0.3109452724456787,0.03144555166363716,0.022834699600934982
2013-11-26,8.533151412848383e-05,0.31089693307876587,0.031236333772540092,0.022849831730127335
2013-11-27,8.510638144798577e-05,0.3114294707775116,0.03122658096253872,0.022907933220267296
2013-11-28,8.417508070124313e-05,0.3153479993343353,0.0311429463326931,0.022959476336836815
2013-11-29,0.00010403175110695884,0.315487265586853,0.03115846961736679,0.022931044921278954
2013-12-02,0.00010403175110695884,0.31756114959716797,0.03121488355100155,0.022963693365454674
2013-12-03,0.00010403175110695884,0.316937118768692,0.03110613487660885,0.022912131622433662
2013-12-04,8.41396686155349e-05,0.31562668085098267,0.0311071015894413,0.022873349487781525
2013-12-05,8.3528233517427e-05,0.3173293471336365,0.031069409102201462,0.022847741842269897
2013-12-06,0.00010403175110695884,0.31576621532440186,0.031026994809508324,0.022812820971012115
2013-12-09,0.00010405827197246253,0.31793469190597534,0.031605564057826996,0.022754162549972534
2013-12-10,8.465249993605539e-05,0.3178538382053375,0.031133251264691353,0.022719012573361397
2013-12-11,8.450228051515296e-05,0.31716832518577576,0.03117595613002777,0.022581009194254875
2013-12-12,8.418925426667556e-05,0.31436654925346375,0.031209038570523262,0.02267676591873169
2013-12-13,8.334028098033741e-05,0.3153678774833679,0.0311429463326931,0.022717462852597237
2013-12-16,8.341675129486248e-05,0.31365659832954407,0.03120027668774128,0.022714365273714066
2013-12-17,8.3521255874075e-05,0.3075030744075775,0.03127541020512581,0.022756235674023628
2013-12-18,8.344459638465196e-05,0.306993305683136,0.031155560165643692,0.022628016769886017
2013-12-19,8.325008093379438e-05,0.30446961522102356,0.0309310220181942,0.022591212764382362
2013-12-20,8.252186671597883e-05,0.30352696776390076,0.030816640704870224,0.022503262385725975
2013-12-23,8.228421211242676e-05,0.3036560118198395,0.03130674362182617,0.022535210475325584
2013-12-24,8.232485561165959e-05,0.30355462431907654,0.030612869188189507,0.02259172312915325
2013-12-25,8.231807441916317e-05,0.30355462431907654,0.030637254938483238,0.02258406952023506
2013-12-26,8.235197310568765e-05,0.3037205636501312,0.030606310814619064,0.022568268701434135
2013-12-27,8.231807441916317e-05,0.3042287826538086,0.030668262392282486,0.022594785317778587
2013-12-30,8.235875429818407e-05,0.3036283552646637,0.030501753091812134,0.022595806047320366
2013-12-31,8.185315527953207e-05,0.3052782416343689,0.03047572635114193,0.02257744036614895
2014-01-01,8.225037163356319e-05,0.3052782416343689,0.030585717409849167,0.022587129846215248
2014-01-02,8.225037163356319e-05,0.3040160536766052,0.03063819371163845,0.022603977471590042
2014-01-03,8.263096970040351e-05,0.3048036992549896,0.030350854620337486,0.022499719634652138
2014-01-06,8.256275032181293e-05,0.30450671911239624,0.030346252024173737,0.02240394428372383
2014-01-07,8.241984323831275e-05,0.3045530617237091,0.030245289206504822,0.02249060943722725
2014-01-08,8.288437675219029e-05,0.30457162857055664,0.03025718592107296,0.02231893688440323
2014-01-09,8.280202018795535e-05,0.3054460883140564,0.03027733974158764,0.02242303267121315
2014-01-10,8.311169949593022e-05,0.305548757314682,0.030286509543657303,0.022388894110918045
2014-01-13,8.321544737555087e-05,0.3065885901451111,0.030350854620337486,0.022368861362338066
2014-01-14,8.465966675430536e-05,0.3061661720275879,0.0303609911352396,0.022477466613054276
2014-01-15,8.47385817905888e-05,0.30421027541160583,0.030477583408355713,0.022360360249876976
2014-01-16,8.454515045741573e-05,0.3033704459667206,0.030437694862484932,0.02223210409283638
2014-01-17,8.418925426667556e-05,0.3036006987094879,0.030522234737873077,0.02216312102973461
2014-01-20,8.433125185547397e-05,0.3016045391559601,0.03082709200680256,0.02221827208995819
2014-01-21,8.405480184592307e-05,0.3001560866832733,0.030506407842040062,0.022205444052815437
2014-01-22,8.307027746923268e-05,0.3004898130893707,0.030433986335992813,0.022066285833716393
2014-01-23,8.297378371935338e-05,0.2996344566345215,0.030385900288820267,0.022123893722891808
2014-01-24,8.269246609415859e-05,0.2985520362854004,0.030415477231144905,0.022117042914032936
2014-01-27,8.246062498074025e-05,0.2996613681316376,0.030905215069651604,0.022072618827223778
2014-01-28,8.198737486964092e-05,0.3000029921531677,0.030410850420594215,0.022091636434197426
2014-01-29,8.269246609415859e-05,0.29978713393211365,0.03042287938296795,0.02215968258678913
2014-01-30,8.233841072069481e-05,0.3000029921531677,0.030347172170877457,0.022137606516480446
2014-01-31,8.235197310568765e-05,0.2985520362854004,0.030315890908241272,0.022111665457487106
2014-02-03,8.230452658608556e-05,0.298953652381897,0.030326925218105316,0.022092612460255623
2014-02-04,8.27609037514776e-05,0.30193236470222473,0.030365603044629097,0.02207554318010807
2014-02-05,8.346548565896228e-05,0.30193236470222473,0.03055300936102867,0.022101890295743942
2014-02-06,8.319467451656237e-05,0.30125924944877625,0.03055674210190773,0.022128790616989136
2014-02-07,8.375209290534258e-05,0.30030933022499084,0.030514784157276154,0.022177865728735924
2014-02-10,8.332639117725194e-05,0.2994191348552704,0.031172068789601326,0.022272707894444466
2014-02-11,8.315316517837346e-05,0.3004988133907318,0.030496172606945038,0.022241992875933647
2014-02-12,8.371003059437498e-05,0.3012138903141022,0.030573559924960136,0.022296544164419174
2014-02-13,8.381527004530653e-05,0.30089667439460754,0.030788177624344826,0.022364860400557518
2014-02-14,8.42034351080656e-05,0.30250778794288635,0.030718190595507622,0.022291572764515877
2014-02-17,8.557247929275036e-05,0.3040437698364258,0.030968381091952324,0.022474436089396477
2014-02-18,8.597713167546317e-05,0.30304867029190063,0.031042402610182762,0.022564195096492767
2014-02-19,8.445946150459349e-05,0.3035822808742523,0.030794814229011536,0.022473424673080444
2014-02-20,8.568246266804636e-05,0.3023614287376404,0.03066449984908104,0.022426553070545197
2014-02-21,8.50267824716866e-05,0.303425669670105,0.030719133093953133,0.02234487235546112
2014-02-24,8.557247929275036e-05,0.3046087324619293,0.03068425878882408,0.022492634132504463
2014-02-25,8.638562576379627e-05,0.30463656783103943,0.03076733835041523,0.022481508553028107
2014-02-26,8.605852053733543e-05,0.3048408627510071,0.030746527016162872,0.02240896411240101
2014-02-27,8.571918442612514e-05,0.30530622601509094,0.03071253001689911,0.02245424874126911
2014-02-28,8.619946311227977e-05,0.3051106035709381,0.03071536123752594,0.022386891767382622
2014-03-03,8.643789624329656e-05,0.30416402220726013,0.031163325533270836,0.022406453266739845
2014-03-04,8.579272252973169e-05,0.3057917058467865,0.03076923079788685,0.022366361692547798
2014-03-05,8.646031346870586e-05,0.30625057220458984,0.030944421887397766,0.02238789200782776
2014-03-06,8.642295142635703e-05,0.30795761942863464,0.030988533049821854,0.022380877286195755
2014-03-07,8.76424164744094e-05,0.30687084794044495,0.03105011396110058,0.022454753518104553
2014-03-10,8.706250810064375e-05,0.30457162857055664,0.03152386471629143,0.02253013476729393
2014-03-11,8.748906111577526e-05,0.30378517508506775,0.0309128575026989,0.022449210286140442
2014-03-12,8.707008964847773e-05,0.30466440320014954,0.030926242470741272,0.022535210475325584
2014-03-13,8.74508114065975e-05,0.30497100949287415,0.03089471161365509,0.02239641547203064
2014-03-14,8.755800809012726e-05,0.3052968978881836,0.03094921074807644,0.02247494086623192
2014-03-17,8.852691098582e-05,0.3058571517467499,0.03159058466553688,0.022430073469877243
2014-03-18,8.860535308485851e-05,0.3048036992549896,0.03105589933693409,0.022383883595466614
2014-03-19,8.83002212503925e-05,0.3050082325935364,0.03117498569190502,0.022437622770667076
2014-03-20,8.841732778819278e-05,0.30259016156196594,0.0309310220181942,0.022343872115015984
2014-03-21,8.74508114065975e-05,0.3023614287376404,0.030925285071134567,0.022164594382047653
2014-03-24,8.771160355536267e-05,0.3029109835624695,0.030905215069651604,0.022082367911934853
2014-03-25,8.802042430033907e-05,0.3033428192138672,0.030832795426249504,0.022168032824993134
2014-03-26,8.786574471741915e-05,0.303324431180954,0.030729519203305244,0.022234080359339714
2014-03-27,8.74508114065975e-05,0.3054834306240082,0.030737074092030525,0.022287102416157722
2014-03-28,8.786574471741915e-05,0.30662617087364197,0.030787229537963867,0.022284619510173798
2014-03-31,8.845643606036901e-05,0.3066355884075165,0.03077585995197296,0.022284122183918953
2014-04-01,8.904719288693741e-05,0.30668261647224426,0.03087753802537918,0.02231893688440323
2014-04-02,8.861320384312421e-05,0.30566084384918213,0.030938681215047836,0.022348865866661072
2014-04-03,8.826125122141093e-05,0.30421027541160583,0.030849914997816086,0.022303007543087006
2014-04-04,8.791208529146388e-05,0.3049989342689514,0.030809994786977768,0.02225436642765999
2014-04-07,8.841732778819278e-05,0.3057449460029602,0.030844204127788544,0.022256843745708466
2014-04-08,8.853474719217047e-05,0.3090234696865082,0.030807148665189743,0.022333890199661255
2014-04-09,8.853474719217047e-05,0.30961668491363525,0.031006790697574615,0.0224759504199028
2014-04-10,8.800492651062086e-05,0.3101256191730499,0.031086795032024384,0.02230251021683216
2014-04-11,8.760402852203697e-05,0.3088516891002655,0.030953044071793556,0.022570814937353134
2014-04-14,8.775779133429751e-05,0.3076828420162201,0.030923370271921158,0.022581009194254875
2014-04-15,8.744316437514499e-05,0.3079102039337158,0.031005829572677612,0.02249567024409771
2014-04-16,8.76424164744094e-05,0.30895665287971497,0.030978934839367867,0.022514408454298973
2014-04-17,8.76808408065699e-05,0.30886122584342957,0.0310626532882452,0.02250579558312893
